sq_mt_built,n_rooms,n_bathrooms,floor,house_type_id,is_renewal_needed,built_year,has_lift,is_exterior,has_parking,raw_address,buy_price,energy_certificate,age
139,3,3,1,HouseType 1: Pisos,0,1880,1,1,0,Calle de la Luna,475000,en trámite,144
95,2,2,1,HouseType 1: Pisos,0,1920,1,1,0,Corredera Alta de San Pablo,525000,C,104
130,6,2,2,HouseType 1: Pisos,1,0,0,1,0,Ventura de la Vega,635000,en trámite,0
30,1,1,0,HouseType 1: Pisos,1,1900,0,1,0,Calle de Carlos Arniches,127000,G,124
166,2,3,3,HouseType 1: Pisos,0,1880,1,1,0,no descrito,1750000,en trámite,144
123,2,2,1,HouseType 1: Pisos,0,1900,1,1,0,no descrito,749000,en trámite,124
42,2,1,3,HouseType 1: Pisos,0,1900,0,0,0,no descrito,249000,en trámite,124
66,1,1,3,HouseType 1: Pisos,0,1900,1,1,0,no descrito,369000,B,124
62,1,1,5,HouseType 1: Pisos,0,1900,1,1,0,no descrito,410000,en trámite,124
81,3,1,4,HouseType 1: Pisos,0,1900,0,0,0,no descrito,399000,en trámite,124
121,6,6,1,HouseType 1: Pisos,0,0,1,1,0,no descrito,1100000,en trámite,0
102,2,1,1,HouseType 1: Pisos,0,1900,1,1,0,no descrito,445000,D,124
159,5,5,2,HouseType 1: Pisos,0,0,1,1,0,Tudescos,940000,en trámite,0
121,6,6,1,HouseType 1: Pisos,0,0,1,1,0,Calle de San Bernardino,1100000,D,0
500,5,4,5,HouseType 1: Pisos,0,0,1,1,0,Calle de Atocha,1878800,en trámite,0
65,2,2,1,HouseType 1: Pisos,0,0,1,1,0,"churuca, 14",515000,en trámite,0
257,4,3,3,HouseType 1: Pisos,1,1900,1,1,0,Calle de las Huertas s/n,1150000,en trámite,124
58,1,1,0,HouseType 1: Pisos,0,2004,1,1,0,Calle de Santa Lucía,230000,G,20
130,5,3,1,HouseType 1: Pisos,0,1990,1,1,0,no descrito,579900,E,34
94,2,2,1,HouseType 1: Pisos,0,1900,1,1,0,"Corredera Alta de San Pablo, 5",540000,F,124
184,5,5,1,HouseType 1: Pisos,0,1900,0,1,0,"Calle de Hortaleza, 80",999000,E,124
87,2,2,1,HouseType 1: Pisos,0,1900,1,1,0,"Calle del Divino Pastor, 18",520000,E,124
72,3,1,3,HouseType 1: Pisos,1,1900,0,1,0,"Calle Olivar, 9",300000,E,124
207,14,4,3,HouseType 1: Pisos,1,1900,0,1,0,Calle de la Montera,1250000,en trámite,124
94,2,2,0,HouseType 1: Pisos,0,1900,0,0,0,Calle de la Luna,620000,E,124
65,2,2,1,HouseType 1: Pisos,0,0,1,1,0,Calle Churruca,515000,en trámite,0
94,2,2,1,HouseType 1: Pisos,0,1900,1,1,0,Corredera Alta de San Pablo,540000,en trámite,124
154,5,5,1,HouseType 1: Pisos,0,0,0,1,0,Calle de Hortaleza,990000,en trámite,0
159,5,5,3,HouseType 1: Pisos,0,1934,1,1,0,Calle de Tudescos,940000,F,90
81,1,1,0,HouseType 1: Pisos,0,0,1,0,0,Calle del Espino,340000,en trámite,0
95,2,1,2,HouseType 1: Pisos,0,0,1,0,0,Calle del Espino,405000,en trámite,0
81,2,1,3,HouseType 1: Pisos,0,2020,1,0,0,Calle del Espino,415000,en trámite,4
63,2,1,4,HouseType 1: Pisos,0,1890,1,1,0,"Caños del Peral, 7",389000,en trámite,134
125,4,2,2,HouseType 1: Pisos,0,1900,0,1,0,Calle de la Flor Alta,780000,C,124
48,1,1,4,HouseType 1: Pisos,0,0,0,1,1,Calle Marqués de Santa Ana,320000,E,0
44,1,1,0,HouseType 1: Pisos,0,1920,1,0,0,"Calle Piamonte, Madrid",185000,F,104
78,1,1,3,HouseType 1: Pisos,0,1900,1,1,0,no descrito,485000,en trámite,124
30,1,1,1,HouseType 1: Pisos,0,0,0,0,0,"Calle Salitre, Madrid",170000,D,0
60,2,2,1,HouseType 1: Pisos,0,1905,0,0,0,Paseo del Prado,360000,C,119
234,3,3,3,HouseType 1: Pisos,0,1880,1,1,0,Calle de la Bola,1150000,en trámite,144
234,3,3,3,HouseType 1: Pisos,0,1880,1,1,0,Calle de la Bola,1150000,en trámite,144
70,2,2,2,HouseType 5: Áticos,0,0,0,1,0,"Calle Encomienda, Madrid",560000,D,0
150,2,2,1,HouseType 1: Pisos,0,0,0,1,0,Calle de San Nicolas,890000,E,0
37,1,1,2,HouseType 1: Pisos,0,1900,1,0,0,Calle de Embajadores,170000,en trámite,124
152,2,3,4,HouseType 5: Áticos,1,0,0,1,0,Calle del Olmo,595000,en trámite,0
69,2,3,0,HouseType 1: Pisos,0,0,0,0,0,Calle del Mesón de Paredes,299000,en trámite,0
51,2,1,4,HouseType 1: Pisos,0,0,0,0,0,Calle del Doctor Fourquet,198000,en trámite,0
69,1,1,1,HouseType 1: Pisos,0,1984,1,0,0,Calle de Santiago,382000,no indicado,40
409,4,3,5,HouseType 1: Pisos,0,1920,0,0,0,Calle del Doctor Cortezo,992000,en trámite,104
379,6,4,0,HouseType 1: Pisos,1,0,1,1,0,Calle de Sagasta,1450000,en trámite,0
88,2,1,4,HouseType 5: Áticos,0,1999,0,1,0,Calle reloj,419000,A,25
85,2,1,1,HouseType 1: Pisos,0,1890,0,0,0,Calle del Amor de Dios,335000,en trámite,134
65,2,2,1,HouseType 1: Pisos,0,0,1,1,0,"churr, 14",515000,D,0
122,2,2,3,HouseType 1: Pisos,0,1972,1,0,1,"TRUJILLOS, 7",584000,en trámite,52
154,4,2,1,HouseType 1: Pisos,0,1900,0,1,0,Huertas,635000,en trámite,124
101,2,2,1,HouseType 1: Pisos,0,1970,1,1,0,no descrito,698000,F,54
79,2,2,0,HouseType 1: Pisos,0,1900,0,1,0,no descrito,450000,en trámite,124
252,3,3,2,HouseType 1: Pisos,0,1880,1,1,0,no descrito,1250000,E,144
123,2,2,1,HouseType 1: Pisos,0,1900,1,1,0,no descrito,749000,en trámite,124
251,5,4,2,HouseType 1: Pisos,0,1890,1,1,0,no descrito,1095000,en trámite,134
184,5,5,1,HouseType 1: Pisos,0,1900,0,1,0,no descrito,999000,en trámite,124
59,2,1,3,HouseType 1: Pisos,1,1972,1,1,0,Calle de Rodas,170000,en trámite,52
47,1,1,4,HouseType 1: Pisos,0,2000,0,1,0,"Calle de las Maldonadas, 5",225000,en trámite,24
66,1,1,3,HouseType 1: Pisos,0,1900,1,1,0,Calle ESCALINATA,369000,B,124
72,2,1,2,HouseType 1: Pisos,0,1927,1,0,0,Calle san ildefonso,330000,en trámite,97
85,3,2,4,HouseType 1: Pisos,0,1900,0,0,0,HORTALEZA,360000,E,124
135,5,5,2,HouseType 1: Pisos,0,0,1,1,0,Calle de Tudescos,940000,en trámite,0
177,6,2,2,HouseType 1: Pisos,0,1900,1,1,0,Plazuela de San Ginés,997000,D,124
82,2,2,1,HouseType 1: Pisos,0,0,1,1,0,Calle del Divino Pastor,520000,en trámite,0
68,1,1,3,HouseType 1: Pisos,0,0,1,1,0,Calle Pozas,485000,en trámite,0
25,1,1,4,HouseType 1: Pisos,0,1900,0,0,0,"Calle Salitre, 18",144900,en trámite,124
89,3,1,4,HouseType 1: Pisos,0,1900,1,1,0,Calle de Jesús y María,285000,F,124
133,2,3,0,HouseType 4: Dúplex,0,1900,1,0,0,orellana,690000,E,124
95,3,2,1,HouseType 1: Pisos,1,0,1,1,0,"CONDE DUQUE, 44",480000,en trámite,0
105,4,2,6,HouseType 1: Pisos,0,1900,1,0,0,no descrito,569000,D,124
125,0,0,0,HouseType 1: Pisos,1,0,0,1,0,no descrito,300000,E,0
41,2,1,3,HouseType 1: Pisos,0,1915,0,0,0,Calle de la Esperanza,137259,en trámite,109
80,2,2,1,HouseType 1: Pisos,0,0,0,1,0,Calle de Lavapiés,309000,en trámite,0
144,4,1,4,HouseType 1: Pisos,1,1880,1,1,0,Gravina,750000,E,144
35,2,1,2,HouseType 1: Pisos,0,1890,1,0,0,Ronda de Valencia,169000,en trámite,134
230,3,3,1,HouseType 1: Pisos,0,0,1,1,0,no descrito,895000,D,0
129,6,6,1,HouseType 1: Pisos,0,0,1,1,0,no descrito,1100000,en trámite,0
80,3,1,1,HouseType 1: Pisos,0,0,1,1,0,San Cayetano,325000,en trámite,0
110,2,2,1,HouseType 1: Pisos,0,0,1,1,0,no descrito,595000,E,0
380,3,4,1,HouseType 1: Pisos,0,0,1,1,0,no descrito,1750000,E,0
46,2,1,0,HouseType 1: Pisos,0,0,0,0,0,no descrito,225000,E,0
247,3,3,1,HouseType 5: Áticos,0,0,1,1,1,no descrito,1990000,E,0
110,2,2,1,HouseType 1: Pisos,0,0,1,1,0,Pasadizo de San Ginés,539000,E,0
120,2,1,3,HouseType 1: Pisos,0,0,0,1,0,Calle de Manuela Malasaña,495000,E,0
79,2,1,2,HouseType 1: Pisos,0,0,0,1,0,Cava de San Miguel,1200000,E,0
894,6,7,1,HouseType 1: Pisos,0,0,1,1,1,Costanilla de san pedro,4500000,E,0
32,1,1,0,HouseType 1: Pisos,0,1900,0,0,0,Calle de Santa Brígida,205000,no indicado,124
46,2,1,4,HouseType 1: Pisos,0,1910,1,1,0,Calle de la Madera,238000,en trámite,114
94,2,2,1,HouseType 1: Pisos,0,0,1,1,0,Corredera Alta de San Pablo,540000,en trámite,0
46,1,1,3,HouseType 1: Pisos,0,0,1,1,1,Plaza de Chueca,350000,D,0
160,3,2,1,HouseType 1: Pisos,0,0,0,0,0,no descrito,975000,no indicado,0
317,4,5,2,HouseType 1: Pisos,0,0,1,1,0,no descrito,1995000,E,0
224,3,2,1,HouseType 1: Pisos,0,0,0,1,0,no descrito,1100000,D,0
317,4,5,2,HouseType 1: Pisos,0,0,1,1,0,no descrito,1995000,E,0
53,1,1,2,HouseType 1: Pisos,0,0,1,1,0,Calle de San Marcos,290000,en trámite,0
24,2,1,2,HouseType 1: Pisos,0,1900,1,0,0,Calle Salitre,129900,en trámite,124
70,2,2,1,HouseType 1: Pisos,0,0,1,1,0,no descrito,515000,E,0
34,1,1,2,HouseType 1: Pisos,0,0,1,1,0,no descrito,260000,E,0
45,1,1,0,HouseType 1: Pisos,0,0,1,0,0,no descrito,190000,F,0
154,3,2,2,HouseType 1: Pisos,0,1996,1,0,0,"Calle de Zorrilla, 29",840000,en trámite,28
169,5,2,1,HouseType 1: Pisos,0,0,1,1,0,no descrito,545000,no indicado,0
60,1,1,4,HouseType 1: Pisos,0,1900,1,0,0,"Calle de San Marcos, 18",368000,E,124
135,5,5,2,HouseType 1: Pisos,0,1934,1,1,0,Calle Tudescos,940000,C,90
179,5,5,1,HouseType 1: Pisos,1,0,1,1,0,"Calle de Hortaleza, Madrid",999000,D,0
82,2,2,1,HouseType 1: Pisos,1,0,1,1,0,"Calle Divino Pastor, Madrid",520000,D,0
41,1,1,3,HouseType 1: Pisos,1,0,0,0,0,"Calle de Fray Ceferino González, 9",150000,en trámite,0
85,3,1,2,HouseType 1: Pisos,0,1950,1,1,0,CARLOS ARNICHES,370000,E,74
78,1,1,4,HouseType 1: Pisos,0,1880,1,1,0,Calle CADIZ,415000,E,144
44,2,1,2,HouseType 1: Pisos,0,1999,0,0,0,"Calle de la Puebla, Madrid",229000,en trámite,25
216,2,2,1,HouseType 1: Pisos,0,0,1,1,0,Calle de Lope de Vega,1300000,en trámite,0
165,4,2,2,HouseType 1: Pisos,0,1942,1,1,0,Costanilla de los Ángeles,775000,en trámite,82
248,4,4,3,HouseType 1: Pisos,0,0,1,1,0,Calle de Cervantes,1400000,en trámite,0
49,2,1,2,HouseType 1: Pisos,0,0,1,0,0,no descrito,268000,E,0
116,3,2,5,HouseType 1: Pisos,0,1940,1,1,0,Ronda DE VALENCIA,425000,no indicado,84
58,2,1,2,HouseType 1: Pisos,0,1900,0,0,0,Calle de Argumosa,235000,en trámite,124
85,2,1,0,HouseType 1: Pisos,0,1900,1,1,0,Calle del Calvario,369000,no indicado,124
63,2,1,2,HouseType 1: Pisos,0,1985,0,1,0,"Calle del Mesón de Paredes, Madrid",299000,en trámite,39
63,2,1,2,HouseType 1: Pisos,0,1985,0,1,0,Calle del Mesón de Paredes,299000,en trámite,39
43,1,1,2,HouseType 1: Pisos,0,1880,1,0,0,Calle de la Cabeza,195000,en trámite,144
36,1,1,2,HouseType 1: Pisos,0,1890,1,0,0,Ronda valencia,179000,en trámite,134
32,1,1,3,HouseType 1: Pisos,0,1900,0,0,0,salitre,169500,en trámite,124
40,1,1,1,HouseType 1: Pisos,0,1880,0,1,0,Amparo,275000,en trámite,144
96,1,1,0,HouseType 1: Pisos,0,1875,1,0,0,"Calle de la Bolsa, 14",240000,no indicado,149
61,2,1,1,HouseType 1: Pisos,1,1957,1,1,0,Calle de Carlos Arniches,275000,en trámite,67
131,4,2,1,HouseType 1: Pisos,1,1942,1,0,0,no descrito,430000,G,82
133,2,2,2,HouseType 1: Pisos,0,0,1,1,1,PELAYO,850000,D,0
120,4,2,2,HouseType 1: Pisos,0,0,1,1,1,no descrito,555000,en trámite,0
125,3,2,2,HouseType 1: Pisos,0,0,1,1,0,no descrito,585000,en trámite,0
78,1,1,3,HouseType 1: Pisos,0,0,1,1,0,no descrito,485000,en trámite,0
47,1,1,4,HouseType 1: Pisos,0,1900,0,0,0,SAN LORENZO,215000,en trámite,124
76,2,2,2,HouseType 1: Pisos,0,1964,1,0,0,Calle Churruca s/n,435000,en trámite,60
157,2,2,1,HouseType 1: Pisos,0,1900,1,1,0,"San Roque, 16",588000,en trámite,124
70,3,1,1,HouseType 1: Pisos,0,0,1,1,0,Ronda de Segovia,295000,en trámite,0
127,3,1,1,HouseType 1: Pisos,1,1900,0,1,0,Calle del Molino de Viento,415000,en trámite,124
83,3,1,1,HouseType 1: Pisos,0,1900,0,1,0,Calle de Peña de Francia,298000,E,124
129,6,6,1,HouseType 1: Pisos,0,0,1,1,0,Calle de San Bernardo,1100000,E,0
70,2,2,1,HouseType 1: Pisos,0,0,1,1,0,Calle Churruca,515000,E,0
127,3,2,2,HouseType 1: Pisos,0,1900,1,1,0,Calle de Hortaleza,645000,en trámite,124
72,2,1,1,HouseType 1: Pisos,1,1900,0,1,0,Calle de San Lorenzo,345000,no indicado,124
63,1,1,1,HouseType 1: Pisos,1,0,1,1,0,Calle Amor de Dios,340000,E,0
49,1,1,4,HouseType 1: Pisos,0,1900,0,1,0,"Calle de Embajadores, 45",199000,en trámite,124
95,2,2,4,HouseType 1: Pisos,0,1900,1,1,0,San Gregorio,650000,en trámite,124
147,6,2,1,HouseType 1: Pisos,0,0,1,1,0,Calle Libertad,700000,en trámite,0
300,8,2,3,HouseType 1: Pisos,1,0,1,1,0,Paseo DE RECOLETOS s/n,2800000,en trámite,0
81,2,2,1,HouseType 1: Pisos,0,0,1,1,0,Corredera Alta de San Pablo,540000,en trámite,0
120,4,2,3,HouseType 1: Pisos,0,0,1,1,0,"Calle Leganitos, 27",696000,no indicado,0
90,2,1,3,HouseType 1: Pisos,0,1890,0,1,0,"Calle de las Fuentes, 8",495000,C,134
75,1,1,0,HouseType 1: Pisos,0,0,0,0,0,no descrito,310000,C,0
103,5,2,6,HouseType 1: Pisos,0,0,1,0,0,no descrito,499000,B,0
31,2,1,4,HouseType 4: Dúplex,0,1900,0,0,0,no descrito,149000,D,124
52,1,1,-1,HouseType 1: Pisos,0,1875,0,1,0,Calle de la Bolsa,240000,G,149
165,2,2,5,HouseType 1: Pisos,0,0,1,1,0,"Calle Toledo, 87",869000,no indicado,0
165,2,2,3,HouseType 1: Pisos,0,0,1,1,0,"Calle Toledo, 87",899000,no indicado,0
174,3,4,1,HouseType 1: Pisos,0,0,1,1,0,Calle de los Madrazo,770000,en trámite,0
98,2,1,1,HouseType 1: Pisos,0,0,0,1,0,"Calle de San Vicente Ferrer, 12",360000,en trámite,0
144,4,1,4,HouseType 1: Pisos,1,1880,1,1,0,"Calle de Gravina, 17",750000,E,144
64,1,1,1,HouseType 1: Pisos,0,2009,1,0,0,Calle de la Palma s/n,350000,E,15
232,2,2,0,HouseType 1: Pisos,0,0,0,1,1,"Calle de las Aguas, 10",815000,en trámite,0
55,2,1,0,HouseType 1: Pisos,0,0,0,0,0,Calle de los Cabestreros,240000,en trámite,0
65,2,2,1,HouseType 1: Pisos,0,0,1,1,0,Calle Churruca,515000,en trámite,0
47,1,1,0,HouseType 1: Pisos,0,0,1,1,0,Calle Águila,190000,en trámite,0
85,3,2,2,HouseType 1: Pisos,1,1970,1,1,0,SOMBRERERIA,370000,D,54
53,1,1,2,HouseType 1: Pisos,0,1880,0,1,0,Barbieri,290000,en trámite,144
72,2,1,2,HouseType 1: Pisos,1,1900,1,1,0,"Calle de Embajadores, Madrid, 19",350000,E,124
106,4,2,2,HouseType 1: Pisos,1,0,0,1,0,Calle de Gravina,469000,en trámite,0
120,2,2,3,HouseType 1: Pisos,0,0,1,0,0,Calle de Manuela Malasaña,490000,en trámite,0
66,1,1,3,HouseType 1: Pisos,0,0,1,1,0,Calle Pozas,485000,en trámite,0
79,2,2,0,HouseType 4: Dúplex,0,1900,0,1,0,"Calle Jerte, 6",460000,en trámite,124
117,4,1,2,HouseType 1: Pisos,0,1870,1,1,0,Calle Don Felipe,539000,en trámite,154
185,4,2,4,HouseType 1: Pisos,0,1910,1,1,0,"Calle de Fuencarral, 92",920000,E,114
72,3,1,2,HouseType 1: Pisos,1,1970,1,1,0,"Calle de Embajadores, 50",310000,E,54
63,2,1,1,HouseType 1: Pisos,1,1900,0,0,0,ACUERDO,289000,en trámite,124
78,1,1,3,HouseType 1: Pisos,0,1900,1,1,0,POZAS,495000,en trámite,124
75,2,1,4,HouseType 1: Pisos,0,1960,1,0,0,Calle de Toledo,409000,en trámite,64
40,1,1,2,HouseType 1: Pisos,0,1900,0,0,0,Calle de Santa Brígida,249500,en trámite,124
40,1,1,1,HouseType 1: Pisos,0,1900,0,0,0,Calle Carretas,285000,F,124
270,6,5,1,HouseType 1: Pisos,0,1880,1,1,0,Plaza de Tirso de Molina,1190000,en trámite,144
191,3,2,4,HouseType 1: Pisos,0,1905,1,1,0,Calle de Atocha,775000,E,119
120,1,1,1,HouseType 5: Áticos,0,1985,1,1,1,Calle de Jacometrezo,1600000,en trámite,39
99,3,2,2,HouseType 1: Pisos,0,1971,1,0,1,Ronda de Atocha,470000,en trámite,53
294,6,2,2,HouseType 1: Pisos,1,1880,1,1,0,no descrito,1400000,en trámite,144
80,1,1,4,HouseType 4: Dúplex,0,1984,1,1,0,no descrito,430000,D,40
180,2,2,2,HouseType 1: Pisos,0,1900,0,1,0,no descrito,850000,en trámite,124
85,3,2,2,HouseType 1: Pisos,1,1970,1,1,0,"SOMBRERERIA, 24",370000,D,54
70,2,2,0,HouseType 1: Pisos,0,1940,1,1,0,CHURRUCA,515000,en trámite,84
159,5,5,2,HouseType 1: Pisos,0,0,1,1,0,Tudescos,940000,en trámite,0
151,2,2,2,HouseType 1: Pisos,0,0,1,1,0,Calle de Pelayo,950000,en trámite,0
130,2,2,4,HouseType 1: Pisos,0,0,1,1,0,san marcos,780000,C,0
153,5,5,3,HouseType 1: Pisos,0,1853,0,1,0,"Calle Piamonte, Madrid",799000,en trámite,171
42,1,1,0,HouseType 1: Pisos,0,1900,0,0,0,Amparo s/n,155000,F,124
240,4,5,5,HouseType 1: Pisos,0,0,1,1,0,"Calle del Marqués de Cubas, Madrid, 25",1590000,en trámite,0
117,2,2,1,HouseType 1: Pisos,0,0,1,1,0,"Calle de Santa Isabel, 6",547000,en trámite,0
140,4,1,1,HouseType 1: Pisos,0,1900,1,1,0,MARQUES DE SANTA ANA,560000,en trámite,124
91,3,1,1,HouseType 1: Pisos,0,1880,1,1,0,San Vicente Ferrer,550000,en trámite,144
92,3,1,1,HouseType 1: Pisos,1,1925,0,0,0,Calle de Carlos Arniches,295000,en trámite,99
46,1,1,6,HouseType 1: Pisos,0,1900,1,0,0,Calle de Toledo,179000,en trámite,124
21,1,1,1,HouseType 1: Pisos,0,1940,1,1,0,Calle de Bernardo López García,114000,no indicado,84
177,4,4,3,HouseType 1: Pisos,0,0,1,1,0,no descrito,940000,E,0
166,2,2,2,HouseType 1: Pisos,0,0,0,1,0,no descrito,895000,E,0
208,4,3,2,HouseType 1: Pisos,0,0,0,1,0,no descrito,1140000,E,0
179,4,3,1,HouseType 1: Pisos,0,1900,0,1,0,"cañizares, 12",630000,en trámite,124
94,2,2,1,HouseType 1: Pisos,0,1900,1,1,0,CORREDERA ALTA DE SAN PABLO,540000,en trámite,124
87,2,2,1,HouseType 1: Pisos,0,1900,1,1,0,Divino Pastor,520000,en trámite,124
95,2,2,3,HouseType 1: Pisos,0,1920,0,1,0,Plaza de Chueca,600000,en trámite,104
252,4,4,3,HouseType 1: Pisos,0,0,1,1,0,Urb. Centro,1590000,E,0
147,0,2,1,HouseType 4: Dúplex,0,0,1,1,0,no descrito,995000,en trámite,0
245,2,2,1,HouseType 1: Pisos,0,1880,1,1,0,no descrito,1000000,en trámite,144
178,6,2,1,HouseType 1: Pisos,0,0,1,1,0,Pérez Galdós,695000,D,0
104,2,1,5,HouseType 5: Áticos,0,2005,1,1,0,"Calle de Fernanflor, 6",799000,en trámite,19
165,4,2,4,HouseType 1: Pisos,1,0,1,1,0,Calle de Hortaleza,890000,E,0
414,6,5,4,HouseType 1: Pisos,1,1900,1,1,0,"Paseo de Recoletos, 21",2850000,no indicado,124
101,2,2,7,HouseType 1: Pisos,0,0,1,1,0,Via GRAN,1250000,en trámite,0
115,2,2,3,HouseType 1: Pisos,0,1860,0,1,0,Calle de Embajadores,550000,en trámite,164
205,4,2,3,HouseType 1: Pisos,0,0,1,1,0,salud,1080200,en trámite,0
120,4,2,2,HouseType 1: Pisos,0,0,0,1,0,Calle de Bernardo López García,565000,en trámite,0
126,3,1,2,HouseType 1: Pisos,0,1900,0,1,0,no descrito,490000,en trámite,124
139,2,2,1,HouseType 1: Pisos,0,0,0,0,0,no descrito,985000,no indicado,0
142,3,2,1,HouseType 1: Pisos,1,1880,1,1,0,"Calle de San Bernardo, 84",620000,en trámite,144
81,2,1,7,HouseType 1: Pisos,0,1971,1,1,1,Ronda de Atocha,450000,G,53
302,3,3,2,HouseType 1: Pisos,0,1880,1,1,0,"Calle de Fuencarral, 35",1850000,en trámite,144
100,2,2,0,HouseType 1: Pisos,0,0,1,1,0,no descrito,520000,en trámite,0
112,2,2,2,HouseType 1: Pisos,0,1992,1,1,1,Calle de Fuencarral,700000,en trámite,32
131,2,2,3,HouseType 1: Pisos,0,0,1,1,0,Santa Isabel,665000,no indicado,0
70,2,1,2,HouseType 1: Pisos,0,1960,1,0,0,no descrito,400000,en trámite,64
126,2,2,4,HouseType 1: Pisos,0,2001,1,1,1,Calle de Toledo,639000,no indicado,23
50,2,1,3,HouseType 1: Pisos,1,0,0,0,0,no descrito,230000,en trámite,0
80,2,2,5,HouseType 5: Áticos,0,0,1,1,1,"Calle Churruca, 14",550000,no indicado,0
72,2,2,3,HouseType 5: Áticos,0,0,1,1,0,"angel, 9",525000,no indicado,0
204,5,3,4,HouseType 1: Pisos,1,0,1,1,0,Calle de Atocha,999000,en trámite,0
132,3,2,2,HouseType 1: Pisos,1,0,0,1,0,"Calle de Ventura de la Vega, 13",635000,en trámite,0
159,5,5,2,HouseType 1: Pisos,0,0,1,1,0,Calle Tudescos,940000,en trámite,0
35,1,1,4,HouseType 1: Pisos,0,1900,0,0,0,no descrito,178500,inmueble exento,124
75,1,1,2,HouseType 1: Pisos,0,0,1,0,0,Calle de la Cava Alta,315000,en trámite,0
70,1,1,1,HouseType 1: Pisos,0,0,1,0,0,"Calle de la Cava Alta, Madrid",299000,en trámite,0
181,5,2,2,HouseType 1: Pisos,1,0,1,1,0,"Calle de las Veneras, 7",625000,E,0
42,2,1,4,HouseType 1: Pisos,0,0,0,1,0,"Calle del Olivar, 18",220000,en trámite,0
247,10,2,2,HouseType 1: Pisos,1,0,1,1,0,"Calle de Preciados, 35",1800000,en trámite,0
117,2,2,1,HouseType 1: Pisos,0,0,1,1,0,no descrito,990000,en trámite,0
164,3,2,4,HouseType 1: Pisos,0,1940,1,1,0,Bailen,949000,D,84
139,3,1,1,HouseType 1: Pisos,0,1900,1,1,0,Calle de Regueros,636000,D,124
75,1,1,2,HouseType 1: Pisos,0,2004,1,1,0,Calle de Barcelona,399000,D,20
52,1,1,4,HouseType 1: Pisos,0,1900,0,1,0,Calle de Hortaleza,309000,D,124
230,4,3,4,HouseType 1: Pisos,0,1906,1,1,0,Paseo del Prado,1725000,D,118
380,3,4,1,HouseType 1: Pisos,0,1913,1,1,0,Calle Fuencarral,1750000,D,111
122,3,2,1,HouseType 1: Pisos,0,2016,1,1,0,Calle de los Relatores,565000,D,8
85,3,1,4,HouseType 1: Pisos,0,1900,0,0,0,"Calle de Hortaleza, Madrid",360000,E,124
135,2,2,3,HouseType 1: Pisos,0,0,1,1,0,"Calle Toledo, 87",829000,no indicado,0
135,2,2,5,HouseType 1: Pisos,0,0,1,1,0,"Calle Toledo, 87",755000,no indicado,0
135,2,2,2,HouseType 1: Pisos,0,0,1,1,0,"Calle Toledo, 87",699000,no indicado,0
165,2,2,4,HouseType 1: Pisos,0,0,1,1,0,"Calle Toledo, 87",839000,no indicado,0
135,2,2,1,HouseType 1: Pisos,0,0,1,1,0,"Calle Toledo, 87",685000,no indicado,0
270,6,5,1,HouseType 1: Pisos,0,0,1,1,0,Plaza de Tirso de Molina,1200000,en trámite,0
118,2,3,0,HouseType 1: Pisos,0,0,1,0,0,no descrito,620000,en trámite,0
94,2,2,1,HouseType 1: Pisos,0,0,1,1,0,Corredera Alta de San Pablo,540000,en trámite,0
50,1,1,0,HouseType 1: Pisos,0,1900,1,1,0,Calle de Juanelo,215000,en trámite,124
87,2,2,1,HouseType 1: Pisos,0,0,1,1,0,Calle del Divino Pastor,520000,en trámite,0
50,1,1,0,HouseType 1: Pisos,0,1900,1,1,0,Calle de Juanelo,215000,en trámite,124
77,2,1,2,HouseType 1: Pisos,0,0,1,1,0,Calle de Lavapiés,375000,en trámite,0
85,1,2,1,HouseType 1: Pisos,0,0,1,1,0,"Calle de Augusto Figueroa, 14",525000,en trámite,0
89,1,1,2,HouseType 1: Pisos,0,1900,1,1,0,no descrito,350000,D,124
153,6,1,0,HouseType 1: Pisos,1,0,1,1,0,"Costanilla de Santiago, 2",570000,no indicado,0
105,3,2,3,HouseType 1: Pisos,0,1900,0,1,0,no descrito,590000,en trámite,124
55,2,1,0,HouseType 1: Pisos,0,1900,1,0,0,Calle del Sombrerete,199990,en trámite,124
103,3,2,1,HouseType 1: Pisos,0,1900,0,1,0,no descrito,550000,en trámite,124
55,1,1,1,HouseType 1: Pisos,0,1900,0,1,0,no descrito,350000,en trámite,124
123,3,2,1,HouseType 1: Pisos,0,0,0,1,0,no descrito,520000,E,0
68,1,1,3,HouseType 1: Pisos,0,0,1,1,0,no descrito,485000,en trámite,0
49,1,1,4,HouseType 1: Pisos,0,0,1,0,0,no descrito,355000,en trámite,0
87,2,2,1,HouseType 1: Pisos,0,2001,1,1,0,"Calle Churruca, 16",449000,C,23
79,2,2,0,HouseType 1: Pisos,0,1900,0,0,0,no descrito,570000,en trámite,124
116,2,2,4,HouseType 1: Pisos,0,1910,1,1,0,no descrito,675000,en trámite,114
87,2,2,1,HouseType 1: Pisos,0,1900,1,1,0,no descrito,520000,en trámite,124
207,10,10,3,HouseType 1: Pisos,1,0,0,1,0,no descrito,1300000,en trámite,0
200,2,2,1,HouseType 1: Pisos,1,1946,1,1,0,no descrito,1195000,en trámite,78
55,2,1,1,HouseType 1: Pisos,1,0,0,0,0,no descrito,180000,C,0
101,3,3,1,HouseType 1: Pisos,0,0,0,1,0,"Calle del Olmo, 3",560000,en trámite,0
